"address","graffiti_contractors","created_at","customfld_lat","customfld_lon","group_id","hate_gang","ticket_id","loc_details","loc_name","public_description","url","responsible_party","sqft_abated","graffiti_status_primary","graffiti_status_details","status","square_footage"
"**Address:** 3111 SE POWELL BLVD, Portland, OREGON 97202","graffiti_removal_services_grs","2023-03-20T16:40:20Z","45.4972","-122.63246",8559017236631,"FALSE",66763,"NA","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/66763.json","Contractor","","Solved","Cleaned by contractor","solved","2"
"**Address:** 3111 SE POWELL BLVD, Portland, OREGON 97202","graffiti_removal_services_grs","2023-03-20T16:39:07Z","45.4972","-122.63246",8559017236631,"FALSE",66762,"NA","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/66762.json","Contractor","","Solved","Cleaned by contractor","solved","4"
"**Address:** 1643 SW MONTGOMERY ST, Portland, OREGON 97201",NA,"2023-03-20T16:21:05Z","45.51489","-122.69352",8559017236631,"FALSE",66742,"**Location Details:** Disturbing graffiti & a lot of it How about anti-graffiti paint?","**Location name:** Goose Hollow trail, opposite Hwy 26",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/66742.json","PBOT maintenance ops","","Solved","Referred to PBOT maintenance ops","solved",NA
"**Address:** 1840 NW FRONT AVE, Portland, OREGON 97209",NA,"2023-03-20T16:06:17Z","45.536170997294306","-122.68570214509965",8559017236631,"FALSE",66726,"NA","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/66726.json","Contractor","","Solved",NA,"closed",NA
"**Address:** 1221 SE 71ST AVE, Portland, OREGON 97215",NA,"2023-03-20T15:08:12Z","45.51416","-122.58989",8559017236631,"FALSE",66674,"**Location Details:** The graffiti is on the gate to our backyard that opens to the picnic area in Mt. Tabor park, east side.","**Location name:** Private residence",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/66674.json","Contractor","","Open","Awaiting waiver","open",NA
"**Address:** N/A",NA,"2023-03-20T14:44:29Z","45.58777906858371","-122.76319384574892",8559017236631,"FALSE",66659,"**Location Details:** On restroom door, near the boat launch parking lot","**Location name:** Cathedral Park",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/66659.json","Parks","","Solved","Referred to parks","solved",NA
"**Address:** 737 SW LINCOLN ST, Portland, OREGON 97201",NA,"2023-03-20T07:12:38Z","45.50849732056541","-122.6862680912018",8559017236631,"FALSE",66639,"**Location Details:** Turn sign prior to ramp","**Location name:** Street sign",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/66639.json","PBOT maintenance ops","","Solved","Referred to PBOT maintenance ops","solved",NA
"**Address:** 1921 N GANTENBEIN AVE, Portland, OREGON 97227",NA,"2023-03-20T07:08:51Z","45.5377979946693","-122.66954183578493",8559017236631,"FALSE",66638,"**Location Details:** The fence behind a warehouse (facing the highway). Behind a campsite.","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/66638.json","Contractor","","Pending","1st abatement letter sent","pending",NA
"**Address:** 211 NE WEIDLER ST, Portland, OREGON 97232",NA,"2023-03-20T07:01:18Z","45.534487587873954","-122.66335666179658",8559017236631,"FALSE",66636,"**Location Details:** On a building behind a shelter.","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/66636.json","Contractor","","Open",NA,"new",NA
"**Address:** 5827 SE 43RD AVE, Portland, OREGON 97206",NA,"2023-03-20T02:28:18Z","45.48014","-122.6187",8559017236631,"FALSE",66627,"**Location Details:** 2 red tags on BIMart’s west. Wall","**Location name:** BiMart",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/66627.json","Property Owner","","Solved","Cleaned by property owner","solved",NA
"**Address:** 3135 S MOODY AVE, Portland, OREGON 97239",NA,"2023-03-19T22:42:36Z","45.50054","-122.67193",8559017236631,"FALSE",66619,"**Location Details:** Graffiti increasing on the pillars facing northbound, most about five feet off the ground.","**Location name:** Ross Island Bridge pillars",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/66619.json","ODOT","","Solved","Referred to ODOT","solved",NA
"**Address:** N/A",NA,"2023-03-19T21:49:06Z","45.54884379887951","-122.53092527389528",8559017236631,"FALSE",66616,"**Location Details:** Inside the bathroom stalls and on the outside of the bathroom building","**Location name:** Luuwit View Park",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/66616.json","Parks","","Solved","Referred to parks","solved",NA
"**Address:** 1424 SE 80TH AVE, Portland, OREGON 97215",NA,"2023-03-19T21:47:40Z","45.51221476501","-122.58117518854",8559017236631,"FALSE",66615,"**Location Details:** 2 yellow signs with arrows on SE Hawthorne, indicating the end of SE 80th Ave, have both been spray painted with pink graffiti tags","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/66615.json","PBOT maintenance ops","","Solved","Referred to PBOT maintenance ops","solved",NA
"**Address:** 770 SW CANBY ST, Portland, OREGON 97219",NA,"2023-03-19T17:44:52Z","45.4685","-122.68666",8559017236631,"FALSE",66603,"**Location Details:** It's on the street wall for Terwilliger. There's a few different pieces of graffiti tags.","**Location name:** At the end of the street on the left",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/66603.json","PBOT maintenance ops","","Solved","Referred to PBOT maintenance ops","solved",NA
"**Address:** 2185 SW PARK PL, Portland, OREGON 97205",NA,"2023-03-19T17:31:44Z","45.52136428539689","-122.69661337137225",8559017236631,"FALSE",66602,"NA","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/66602.json","PBOT maintenance ops","","Solved","Referred to PBOT maintenance ops","solved",NA
"**Address:** 812 SW ST CLAIR AVE, Portland, OREGON 97205",NA,"2023-03-19T17:30:14Z","45.522499354035816","-122.69672065973285",8559017236631,"FALSE",66600,"NA","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/66600.json","PBOT maintenance ops","","Solved","Referred to PBOT maintenance ops","solved",NA
"**Address:** N/A",NA,"2023-03-19T17:28:03Z","45.52123649477817","-122.70069032907487",8559017236631,"FALSE",66599,"NA","**Location name:** Washington Park",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/66599.json","Public Partner","","Solved","Referred to public partner","solved",NA
"**Address:** Sherwood",NA,"2023-03-19T16:51:15Z","45.51750263128297","-122.70610570907594",8559017236631,"FALSE",66596,"**Location Details:** New tagging on Rose Garden WP&Z railway station.","**Location name:** Washington Park",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/66596.json","Parks","","Solved","Referred to parks","solved",NA
"**Address:** 1411 SW 14TH AVE, Portland, OREGON 97201",NA,"2023-03-19T15:30:22Z","45.51642252353082","-122.68938750028612",8559017236631,"FALSE",66591,"**Location Details:** Parking level. Not gated or doored. Highly visible illegal graffiti from the public right of way. Vacant for-sale property ( https://www.loopnet.com/Listing/1411-SW-14th-Ave-Portland-OR/21795774/ ) that is a neighborhood eyesore and unaddressed graffiti invites drug addict activities. Still owned by monied owner living in a $1.5 million mansion in Collins View with all kinds of abilities to pay for abatement cost. Photographed from the public sidewalk on 03/16/23","**Location name:** former building of Goose Hollow Veterinary",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/66591.json","Contractor","","Pending","1st abatement letter sent","pending",NA
"**Address:** 5324 N MISSOURI AVE, Portland, OREGON 97217",NA,"2023-03-19T05:08:24Z","45.56150247630816","-122.67835021018982",8559017236631,"FALSE",66585,"**Location Details:** I-5 bridge abutment","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/66585.json","ODOT","","Solved","Referred to ODOT","solved",NA
"**Address:** 161 NE 82ND AVE, Portland, OREGON 97220",NA,"2023-03-19T02:41:50Z","45.52456","-122.5801",8559017236631,"FALSE",66582,"**Location Details:** On Vestal School Property on (facing) NE 82nd -outer southeast end of property on the fence slats","**Location name:** Vestal Elementary School","PARLE","https://portlandoregon.zendesk.com/api/v2/tickets/66582.json","Public Partner","","Solved","Referred to public partner","solved",NA
"**Address:** 2440 SE CESAR E CHAVEZ BLVD, Portland, OREGON 97214",NA,"2023-03-18T23:25:50Z","45.50503","-122.62225",8559017236631,"FALSE",66578,"**Location Details:** Graffiti is all over this building.","**Location name:** Rite Aid",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/66578.json","Contractor","","Solved",NA,"closed",NA
"**Address:** N/A",NA,"2023-03-18T18:32:37Z","45.54917814482348","-122.53110229969026",8559017236631,"TRUE",66564,"**Location Details:** On NE corner of picnic cover, at eye level. Racial slur.","**Location name:** Luuwit View Park",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/66564.json","Parks","","Solved","Referred to parks","solved",NA
"**Address:** N/A",NA,"2023-03-18T15:31:28Z","45.50228644450498","-122.60423541069032",8559017236631,"FALSE",66555,"**Location Details:** On the side of the bathrooms facing opposite Franklin High School.","**Location name:** Clinton Park",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/66555.json","Parks","","Solved","Referred to parks","solved",NA
"**Address:** 415 NW 13TH AVE, Portland, OREGON 97209",NA,"2023-03-18T14:04:26Z","45.52605","-122.68476",8559017236631,"FALSE",66553,"**Location Details:** Above canopy along nw 13th ave across from Chown Pella bldg.","NA",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/66553.json","Contractor","","Pending","1st abatement letter sent","pending",NA
"**Address:** 604 SW 2ND AVE, Portland, OREGON 97204",NA,"2023-03-18T06:44:55Z","45.51863175803531","-122.67398357391359",8559017236631,"FALSE",66549,"**Location Details:** Barrier and other signs tagged.","**Location name:** Morrison bridge west end",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/66549.json","PBOT maintenance ops","","Solved","Referred to PBOT maintenance ops","solved",NA
"**Address:** 9 NE IRVING ST, Portland, 97232",NA,"2023-03-18T06:23:27Z","45.527817334203","-122.66649484634401",8559017236631,"FALSE",66546,"**Location Details:** Bicycle direction signs have been tagged.","**Location name:** Eastbank esplanade at steel bridge",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/66546.json","Parks","","Solved","Referred to parks","solved",NA
"**Address:** 1609 SW PARK AVE, Portland, OREGON 97201",NA,"2023-03-18T03:35:56Z","45.51371512979808","-122.68458902835847",8559017236631,"FALSE",66537,"**Location Details:** PSU painted over graffiti on this building on March 16th. Some new graffiti was present this morning, on March 17th (as shown on uploaded photo).","**Location name:** PSU campus building",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/66537.json","Contractor","","Solved",NA,"closed",NA
"**Address:** N/A",NA,"2023-03-18T02:28:47Z","45.51757930494648","-122.65327155590059",8559017236631,"FALSE",66523,"**Location Details:** The graffiti defaces a mural that separates Washington high school property from the apartment building on se 12th and se Morrison on the east side of 12th.","**Location name:** Washington High School Property",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/66523.json","Contractor","","Solved",NA,"closed",NA
"**Address:** 3336 N GREELEY AVE, Portland, 97227",NA,"2023-03-18T00:48:24Z","45.54755147675614","-122.68372535705568",8559017236631,"TRUE",66498,"**Location Details:** Lots of tags, 1 mile stretch of pathway. Four examples given.","**Location name:** N. Greeley Ave. multiuse path between interstate Avenue and going st",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/66498.json","PBOT maintenance ops","","Solved","Referred to PBOT maintenance ops","solved",NA
"**Address:** 342 N IVY ST, Portland, OREGON 97227",NA,"2023-03-18T00:43:22Z","45.54732231188276","-122.67019093036653",8559017236631,"FALSE",66492,"**Location Details:** Back yard fences are tagged. Facing I-405 Kerby exit ramp multiuse path.","**Location name:** 338 ne Ivy st, and neighboring properties to the east and west",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/66492.json","Contractor","","Open",NA,"new",NA
"**Address:** 8608 N VANCOUVER AVE, Portland, 97217",NA,"2023-03-18T00:40:54Z","45.58512938396696","-122.66739606857301",8559017236631,"FALSE",66491,"**Location Details:** Handrails. Also girders.","**Location name:** N Vancouver Ave bridge over Columbia slough",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/66491.json","PBOT maintenance ops","","Solved","Referred to PBOT maintenance ops","solved",NA
"**Address:** 306 N IVY ST, Portland, OREGON 97227",NA,"2023-03-18T00:39:35Z","45.54704806416695","-122.66971349716188",8559017236631,"FALSE",66488,"**Location Details:** Median barrier has been tagged. Also one of the Chevron signs (safety issue)","**Location name:** Hairpin turn, exit #4 from I-205",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/66488.json","ODOT","","Solved","Referred to ODOT","solved",NA
"**Address:** 3905 N MISSOURI AVE, Portland, OREGON 97227",NA,"2023-03-18T00:37:39Z","45.55094751552689","-122.6785969734192",8559017236631,"FALSE",66484,"**Location Details:** Needs cleaning! Continues to proliferate.","**Location name:** N failing bridge",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/66484.json","PBOT maintenance ops","","Solved","Referred to PBOT maintenance ops","solved",NA
"**Address:** 600 NE Grand Ave.",NA,"2023-03-17T23:15:19Z","45.52780697246782","-122.65977497159712",8559017236631,"FALSE",66432,"**Location Details:** Graffiti found on 3/17 inside the Irving Garage. This graffiti appears to have been tagged over previously reported graffiti on Monday 3/13. The Irving Garage is attached to the Metro Regional Center located at 600 NE Grand Ave. Metro is the City of Portland's Regional Government. This graffiti has been reported to an outside agency for removal and is for informational purposes only.","**Location name:** Irving Street Garage",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/66432.json","Property Owner","","Solved","Cleaned by property owner","solved",NA
"**Address:** 600 NE Grand Ave.",NA,"2023-03-17T23:13:31Z","45.52762047715892","-122.65978214472005",8559017236631,"FALSE",66428,"**Location Details:** Graffiti found on 3/17 inside the Irving Garage. The Irving Garage is attached to the Metro Regional Center located at 600 NE Grand Ave. Metro is the City of Portland's Regional Government. This graffiti has been reported to an outside agency for removal and is for informational purposes only.","**Location name:** Irving Street Garage",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/66428.json","Property Owner","","Solved","Cleaned by property owner","solved",NA
"**Address:** 600 NE Grand Ave.",NA,"2023-03-17T23:12:27Z","45.527834753800924","-122.65893455994299",8559017236631,"FALSE",66426,"**Location Details:** Graffiti found on 3/17 inside the Irving Garage. The Irving Garage is attached to the Metro Regional Center located at 600 NE Grand Ave. Metro is the City of Portland's Regional Government. This graffiti has been reported to an outside agency for removal and is for informational purposes only.","**Location name:** Irving Street Garage",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/66426.json","Property Owner","","Solved","Cleaned by property owner","solved",NA
"**Address:** 600 NE Grand Ave.",NA,"2023-03-17T23:10:12Z","45.527861340413175","-122.65896672963028",8559017236631,"FALSE",66424,"**Location Details:** Graffiti found on 3/17 inside the Irving Garage. The Irving Garage is attached to the Metro Regional Center located at 600 NE Grand Ave. Metro is the City of Portland's Regional Government. This graffiti has been reported to an outside agency for removal and is for informational purposes only.","**Location name:** Irving Street Garage",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/66424.json","Property Owner","","Solved","Cleaned by property owner","solved",NA
"**Address:** 600 NE Grand Ave.",NA,"2023-03-17T23:09:11Z","45.52784599948676","-122.65966948788916",8559017236631,"FALSE",66423,"**Location Details:** Graffiti found on 3/17 inside the Irving Garage. The Irving Garage is attached to the Metro Regional Center located at 600 NE Grand Ave. Metro is the City of Portland's Regional Government. This graffiti has been reported to an outside agency for removal and is for informational purposes only.","**Location name:** Irving Street Garage",NA,"https://portlandoregon.zendesk.com/api/v2/tickets/66423.json","Property Owner","","Solved","Cleaned by property owner","solved",NA
