"","id","section_id","name"
"866",4405744475671,4403568446743,"Info on Metro Transportation Planning & Projects"
"867",4405744474391,4403568446743,"Info on Metro Land Use Planning"
"868",4405744473111,4403576251927,"Info on Metro Historic (Pioneer) Cemeteries"
"869",4405750700055,9944223813655,"Portland Parks Recreation Services Division - Contact List"
"870",4405744471575,4403569045527,"Info on Portland Public Restrooms"
"871",4405750698775,9944222609559,"Info on Parks Assets & Development Division"
"872",4405750697751,9944164642711,"Info on Portland Parks Administration"
"873",4405744469655,9944241752983,"Info on Urban Forestry"
"874",4405750695959,26938047713559,"Info on Parks Land Stewardship Division - Natural Areas and Trails"
"875",4405744467607,9944164642711,"Info on Portland Parks Foundation"
"876",4405744466071,9944164642711,"Info on Parks Director’s Office"
"877",4405744464663,4403569111831,"Info on Pittock Mansion"
"878",4405750694167,9944241752983,"Info on Urban Forestry Commission"
"879",4405750692887,4403569111831,"Info on Parks Maintenance - Rose Unit and Washington Park"
"880",4405744459671,4403569111831,"Info on Parks Maintenance - Forest Park, Hoyt Arboretum"
"881",4405750690455,4403569111831,"Info on Hoyt Arboretum"
"882",4405750689047,4403569111831,"Info on Parks - West Zone"
"883",4405744457111,26938295186071,"Info on City Parks Sports Programs"
"884",4405744455959,26938295186071,"Info on Delta Park/Owens Sports Complex and Buckman Field"
"885",4405750687127,26938295186071,"Info on Portland Parks Tennis"
"886",4405750685975,26938295186071,"Info on Sports Information Line"
"887",4405750680599,26938295186071,"Info on Portland Metro Softball Association"
"888",4405750679447,26938290395415,"Info on Interactive Fountains and Splash Pads"
"889",4405744448151,4403576728727,"Info on Parks Teen Recreation/TeenForce"
"890",4405744445847,4403576728727,"Info on Parks Senior/Life Long Recreation "
"891",4405744444567,4403576728727,"Info on Parks Adaptive and Inclusive Recreation"
"892",4405744440343,26938258342167,"Info on Parks Citywide Recreation Services"
"893",4405744438679,26952282189079,"Info on Parks Non-Park Use Permits"
"894",4405750675863,26937223734295,"Info on Parks Information & Outreach"
"895",4405744437399,26952282189079,"Info on Portland Parks Boat Ramps, Docks, and Riverplace Marina"
"896",4405744436247,26938295186071,"Info on Sports & Activities (Portland Parks and Recreation)"
"897",4405744435095,26952282189079,"Info on Public Events Permits - Parks"
"898",4405750674327,26952282189079,"Info on Parks Customer Service Center"
"899",4405744431767,4403569079959,"Info on Parks Planning"
"900",4405744429975,4403569079063,"Info on Portland International Raceway (PIR)"
"901",4405750672663,4403569078167,"Info on Parks Capital Projects (Design and Development)"
"902",4405750671511,9944563113751,"Info on Horticultural Services - Parks"
"903",4405744428439,9944266268695,"Info on Environmental Education -  Portland Parks"
"904",4405744426775,9944266268695,"Info on Community Gardens Program"
"905",4405750668695,9944563113751,"Info on Dogs Off-Leash Program in Parks"
"906",4405750667543,4403569067543,"Info on City Golf Courses"
"907",4405744424471,4403569063191,"Info on Vera Katz Eastbank Esplanade"
"908",4405750666263,4403569063191,"Info on Crystal Springs Rhododendron Garden"
"909",4405744421271,4403569063191,"Info on Parks - South/East Zone"
"910",4405750664727,4403569063191,"Info on Parks - North/Northeast Zone"
"911",4405744419223,26937223734295,"Info on Oregon Rail Heritage Foundation/Friends of SP 4449"
"912",4405750663319,26937223734295,"Info on Parks Volunteer Program"
"913",4405744400535,4403569045527,"Info on Parks Maintenance - Central Stores"
"914",4405744398359,4403569045527,"Info on Parks Professional Repair & Maintenance Services (PRMS, Central Services) at Mt Tabor Yard"
"915",4405750657431,26952282189079,"Info on Simon and Helen Director Park"
"916",4405744396055,8034959890199,"Info on Oaks Pioneer Church"
"917",4405744393239,4403576686743,"Info on Multnomah Arts Center"
"918",4405744385815,4403568444183,"Info on Parking Court Payments and Citations"
"919",4405744383255,4403568442135,"Info on Oregon Health Authority"
"920",4405744381847,17893289082263,"Info on Oregon State Hospital"
"921",4405744380567,17909859433239,"Order State of Oregon Vital Records"
"922",4405744378391,17911212310551,"Info on Oregon Medical Marijuana and Dispensary Programs"
"923",4405750644759,17893249678999,"Info on Oregon Health Plan"
"924",4405744375191,17619855106839,"Info on Multnomah County Office of Sustainability"
"925",4405750641431,10761834248471,"City Web Administrators - Contact List"
"926",4405744373655,27118410640407,"Info on Portland Sign"
"927",4405750640151,26961179525527,"Info on Office of Management and Finance (OMF)"
"928",4405744371479,27068985941399,"List of City Media Contacts"
"929",4405744370327,4403576706967,"Info on Division of Asset Management (DAM) - City"
"930",4405744369175,27095503538839,"City Employee Combined Charitable Campaign"
"931",4405744357783,4403569071383,"Info on Civil Service Board"
"932",4405744356247,10127099181207,"Info on City Human Resources Director’s Office (BHR)"
"933",4405744354967,26961179525527,"Info on City Administrator's Office"
"934",4405744353047,27095313500567,"City Debt Management Program"
"935",4405744351255,4403569105815,"City Treasury Division"
"936",4405744346647,10761927324823,"City Bureau of Technology Services Help Desk (BTS)"
"937",4405744345367,4403569093783,"City Risk Management Division"
"938",4405744344215,27095720993559,"City Arts Tax (& How to Pay)"
"939",4405750631191,4403569092503,"City Revenue Division"
"940",4405744341911,27095728432663,"Look up a Business on the ""New Business List"""
"941",4405744339095,4403569092503,"Info on Municipal Liens"
"942",4405744333335,23064776969367,"Apply for an Amusement Device Permit"
"943",4405744331799,27095728432663,"City of Portland Business License Taxes"
"944",4405744330647,26937727242391,"Info on Language Translation and Interpretation Citywide Contracts"
"945",4405744325655,26937727242391,"Equity, Diversity and Inclusion in Contracting - City Procurement"
"946",4405744321175,26937727242391,"Vendor Resources - City Procurement"
"947",4405744318359,26937727242391,"City Procurement Services Division"
"948",4405744307095,4403569071383,"Info on City Labor Relations"
"949",4405744304279,10761982949783,"City Video Specialist"
"950",4405744299927,27095503538839,"City Communications Services Accountant"
"951",4405750618775,10761982949783,"City Telecommunications"
"952",4405744297239,10761982949783,"City Radio Shop"
"953",4405750617623,10761921909527,"City 800 MHZ Radio System"
"954",4405744295575,27115216403351,"Contact List for City Payroll"
"955",4405750614679,4403569068695,"Info on Land Use Hearings"
"956",4405744294167,4403569068695,"Request a Tow Appeal Hearing"
"957",4405744292631,4403576709783,"City Grants Management Compliance"
"958",4405744277783,4403576706967,"City Facilities Services"
"959",4405744273687,10127099181207,"Info on City Bureau of Human Resources (BHR)"
"960",4405744271127,4403576703255,"City Enterprise Business Solution (EBS) Office"
"961",4405744269335,4403576687255,"Info on City Deferred Compensation Program"
"962",4405744268055,4403576689943,"City Classification and Compensation Unit"
"963",4405750606999,4403576689559,"CityFleet Services"
"964",4405750604183,4403576689559,"Vehicle Auctions"
"965",4405744261783,10761834248471,"City Corporate Geographic Information System"
"966",4405744260247,4403576687255,"Info on City Fitness Center"
"967",4405744259095,4403576687255,"Info on City Benefits Customer Service - Total Rewards"
"968",4405744257943,4403576687255,"Info on City Employee Homeownership Program"
"969",4405744254359,4403576687255,"Info on City Kids"
"970",4405744252823,15172238000535,"Info on Bureau of Technology Services/City Chief Technology Officer"
"971",4405744250007,4403569040919,"City Accounting Division"
"972",4405750595863,27114359222551,"CSZ Receiving Deliveries and Mail"
"973",4405750586135,27008359326871,"Cannabis Program"
"974",4405750583319,9221115762199,"Safe Blocks Program (Formerly Community Safety Program)"
"975",4405744220183,26961273865111,"Info on Adapt to Impact - Civic Life (Community & Neighborhood Involvement Center)"
"976",4405744214295,26961234755223,"CLOSED - Southwest Portland Neighborhood Coalition Office (SWNI)"
"977",4405744208151,8034959890199,"Info on Overlook House"
"978",4405744201879,4403576709399,"Request Graffiti Removal Services"
"979",4405744200599,4403576709399,"Info on Portland's Graffiti Program"
"980",4405750568471,4403576245655,"Info on ODOT - State Department of Transportation / Dispatch"
"981",4405750567063,4403576241943,"Info on Oregon Zoo"
"982",4405744190359,4403576241943,"Info on Metro Parks and Natural Areas"
"983",4405750565911,4403576241943,"Info on the Portland Metro Exposition Center"
"984",4405750564887,4403576241943,"Info on Oregon Convention Center"
"985",4405744187927,4403576241943,"Info on Portland'5 Center for the Arts"
"986",4405744182295,4403568434455,"Mayor Ted Wheeler"
"987",4405750554775,4403576685207,"List of Multnomah County Library Locations"
"988",4405744142487,4403568430743,"Info on Juvenile Court"
"989",4405744141207,4403568430359,"Info on Jury Service"
"990",4405744139543,4403576240791,"Info on Internal Revenue Service (IRS)"
"991",4405744136343,15540494203671,"Info on Multnomah County Prevention and Health Promotion Program"
"992",4405744134551,15191316452247,"Info on County Integrated Clinical Services"
"993",4405750539671,4403569090071,"Info on County Public Health Division/Community Health"
"994",4405750538263,15490062083223,"Info on County Behavioral Health Call Center"
"995",4405744127639,15191293135895,"Info on Office of the Health Officer"
"996",4405750534935,20357011350935,"Info on Women Infants and Children Services (WIC)"
"997",4405750533143,15540494203671,"Info on MutlCo Sexual Health Education"
"998",4405744117783,4403576710551,"Info on Community Partnerships and Capacity Building"
"999",4405744115991,17911308380567,"Info on Health Program Design and Evaluation Services (PDES)"
"1000",4405744114199,15191316452247,"Info on Multnomah County Chief Clinical Officers Office"
"1001",4405744111383,4403576710551,"Info on Health Equity Initiative"
"1002",4405744107287,4403576710167,"Info on Medical Language Services Unit"
"1003",4405750527639,4403576710167,"Info on Patient Access Line for County Health Centers"
"1004",4405750525975,4403576710167,"Info on Westside Pharmacy"
"1005",4405744097943,4403576710167,"Contact Info for Multnomah County Primary Care Clinics"
"1006",4405744096663,4403576710167,"Info on School-Based Health Centers"
"1007",4405744094871,15490076084375,"Info on Corrections Health Administration"
"1008",4405744093335,15540747273111,"Info on Rental Housing Inspection Program for Unincorporated Multnomah County"
"1009",4405744092183,4403576702487,"Info on County Healthy Homes Asthma Programs - CLOSED"
"1010",4405750519191,15541272957079,"Request a Birth Certificate (Past 6 Months) - County Vital Records"
"1011",4405744089879,15540768871703,"Info on Vector and Nuisance Control"
"1012",4405750517783,15540768871703,"Info on Raising Specified Animals (Livestock) in Portland"
"1013",4405744088471,15540810828823,"Info on Multnomah County Lead Poisoning Prevention Program"
"1014",4405744087319,15540747273111,"Info on Food Handlers Program"
"1015",4405744086039,4403569064727,"Info on County Environmental Health"
"1016",4405744084759,15540747273111,"Info on Restaurant Licensing and Inspection"
"1017",4405750514711,4403576702487,"Info on Multnomah County Healthy Birth Initiative"
"1018",4405744081047,4403576702487,"Info on Parent Child and Family Health"
"1019",4405744079511,4403576702487,"Info on Early Childhood Services / Prevention and Health Promotion Administration"
"1020",4405744075671,4403576694807,"Info on Multnomah County Dental Clinics and Health Services"
"1021",4405744067479,15540494203671,"Info on Multnomah County Tobacco Prevention"
"1022",4405750502167,4403569049495,"Info on Pharmacy Services Unit"
"1023",4405750501143,4403569049495,"Info on Medical Records Management"
"1024",4405744063511,4403569049495,"Info on Multnomah County Laboratory Services Unit"
"1025",4405744060055,4403576239639,"Info on Office of Government Relations"
"1026",4405744058519,4403576239639,"Info on Sister Cities Association"
"1027",4405744056983,4403576239639,"Info on Office of International Affairs"
"1028",4405750496663,4403576239255,"Fire & Police Disability & Retirement Bureau"
"1029",4405744052887,10791403392279,"Fire Marshal’s Office"
"1030",4405744048791,27067588312599,"Request a Fire Report"
"1031",4405744047639,4403576238615,"Contact Info for Non-PF&R Fire Stations"
"1032",4405750486935,27068034761623,"Fire Investigations"
"1033",4405744043543,4403576704151,"Fire Department Emergency Medical Services (EMS)"
"1034",4405744040983,27067915171351,"Fire Bureau Public Communications, Information, and Education"
"1035",4405744038423,4403568428823,"Info on Federal Probation Office"
"1036",4405750482199,4403568428823,"Info on United States District Court Of Oregon - Portland"
"1037",4405744036631,4403568428823,"Info on Bankruptcy Court"
"1038",4405744035351,4403576238231,"Info on Federal Communications Commission (FCC)"
"1039",4405744032279,4403576237719,"Info on Family Law Court"
"1040",4405744029591,4403568428183,"Info on State of Oregon Employment Department"
"1041",4405750478103,4403568427799,"Info on County Office of Emergency Management"
"1042",4405744024727,17967747422999,"Info on Identity Theft and the DA's Identity Theft Victim Program"
"1043",4405744023447,17967747422999,"Info on the DA's Victim Assistance Program"
"1044",4405744021655,4403576716567,"Info on Court Discovery"
"1045",4405744019863,4403576716567,"Info on Multnomah County Community Courts"
"1046",4405750472343,4403569062423,"Info on the DA's Domestic Violence Section"
"1047",4405744018327,17912991188887,"Info on Vocational Rehabilitation (DHS)"
"1048",4405744017047,17913004466071,"Info on State Self Sufficiency Offices (DHS)"
"1049",4405744015895,17912934647319,"Contact Info for Child Welfare Offices (DHS)"
"1050",4405744014359,17912934647319,"Info on Child Abuse (Welfare) Hotline"
"1051",4405750470935,17911267442199,"Info on Oregon Breast and Cervical Cancer Program (ScreenWise Program)"
"1052",4405744012951,4403568426775,"Contacts and Resources for DEQ (Department of Environmental Quality)"
"1053",4405744009111,4403576236439,"Info on Oregon Department of Revenue"
"1054",4405750469015,15200638502807,"Info on Preschool for All Income Tax"
"1055",4405744001431,15200623909783,"Info on County Recorder’s Office"
"1056",4405750464023,4403569111319,"Info on County Central Human Resources"
"1057",4405743997847,4403569093271,"Info on County Finance and Risk Management Division"
"1058",4405743995287,4403569041303,"Info on County Assessment and Taxation"
"1059",4405750458007,4403569067159,"Info on County Budget Office"
"1060",4405743992215,4403568426391,"Department of County Management - Contact List"
"1061",4405743991063,15200486833815,"Info on Multnomah County Purchasing"
"1062",4405750455447,15200486833815,"Info on County Treasury"
"1063",4405750454039,15200457073559,"Info on County Risk Management Section"
"1064",4405750452503,15200486833815,"Info on County General Ledger"
"1065",4405743985687,15200486833815,"Info on County Accounts Payable"
"1066",4405743981719,15172640214551,"Info on Developmental Disabilities  (DD) Services"
"1067",4405750450455,15288276156055,"List of Aging, Disability & Veterans Services Offices"
"1068",4405743973783,15288281829655,"Info on Aging, Disability & Veterans Services (ADVS) Helpline"
"1069",4405743968663,15288250106135,"Info on Aging, Disability & Veterans Services Administrative Office"
"1070",4405750444823,4403569098775,"Info on SUN Community Schools"
"1071",4405750443543,4403569098775,"Info on Sun Service System"
"1072",4405743953431,4403569098775,"Info on SUN Youth Advocacy Program (SYA)"
"1073",4405743951895,15172643163287,"Info on Bienestar de la Familia"
"1074",4405750438167,4403576701591,"Info on Domestic Violence and Sexual Violence Coordination Office"
"1075",4405750435863,4403576686359,"Info on Adult Protective Services (Multnomah County)"
"1076",4405743939607,4403576685975,"Info on Adult Care Home Program"
"1077",4405750434071,15172238000535,"Info on County Information Technology Services (ITO) / Helpdesk"
"1078",4405743934103,15172135077399,"Info on County Records Management and Archives"
"1079",4405743932823,15172148156311,"Info on County Facilities and Property Management"
"1080",4405743931159,9838231420311,"Info on County Motor Pool"
"1081",4405743929623,9838231420311,"Info on County Fleet Maintenance"
"1082",4405750431767,9838504456855,"Info on County Transportation Planning"
"1083",4405743925015,4403576235671,"Info on County Department of Community Services"
"1084",4405750430103,9838264293015,"Info on County Elections Division"
"1085",4405743921943,9838288170775,"Info on Land Use Planning - Multnomah County"
"1086",4405743920407,4403569046167,"Info on Animal Services"
"1087",4405743917975,9838290031767,"Info on County Transportation Maintenance"
"1088",4405743914903,9838447007127,"Info on County Surveyor’s Office"
"1089",4405750427671,4403568427799,"Info on County Neighborhood Emergency Response Teams"
"1090",4405743912599,15169136680983,"Info on County Transportation Division"
"1091",4405743905559,15644939438743,"Info on Department of Community Justice - Business Services"
"1092",4405743902103,15173422379927,"Info on Adult Community Justice Administration Office"
"1093",4405743900055,15644939438743,"Info on Department of Community Justice Administration Office"
"1094",4405743898007,15676741596951,"Info on Juvenile Assessment and Evaluation (Substance Abuse)"
"1095",4405743896727,15676686102295,"Info on Juvenile Assessment and Treatment for Youth and Families (ATYF)"
"1096",4405743874071,15676854158103,"Info on Juvenile Counseling & Court Services"
"1097",4405743872279,15676686102295,"Info on Family Court Parenting Classes"
"1098",4405743870743,15676686102295,"Info on Family Resolution Services"
"1099",4405750409239,4403576234903,"Info on Pesticide Program"
"1100",4405750407959,4403576234519,"Info on Metro Data Resource Center"
"1101",4405743857303,4403576234007,"Info on Criminal Court"
"1102",4405750401687,8035220542359,"Info on Multnomah County Courthouse"
"1103",4405743851927,17915793913495,"Info on Court Central Accounting"
"1104",4405743850647,4403568423447,"Info on County Auditor’s Office"
"1105",4405743847959,4403576233623,"Info on Multnomah County Attorney"
"1106",4405750398359,17619921091351,"Info on Multnomah County Communications Office"
"1107",4405750397207,27127100024727,"Commissioner Mingus Mapps"
"1108",4405750396055,12157031476247,"Police Accountability Commission"
"1109",4405743842327,27127100024727,"Commissioner Dan Ryan"
"1110",4405750394775,27127100024727,"Commissioner Carmen Rubio"
"1111",4405743837847,4403576231063,"Info on Civil Court"
"1112",4405743835799,4403568417943,"City Budget Office (CBO)"
"1113",4405743834391,27126810443031,"Info on City Office of the Ombudsman"
"1114",4405743833239,27118212931991,"Info on Independent Police Review Division (IPR)"
"1115",4405750388887,4403576703767,"Info on City Elections"
"1116",4405743825047,4403569054231,"Info on City Council Clerk's Office"
"1117",4405750386583,11496695800983,"Request Public Records - Portland"
"1118",4405743822871,4403568417047,"Info on City Attorney’s Office"
"1119",4405750385175,26795915533463,"Info on Central Eastside Together Services (Central Eastside Industrial District, CEID)"
"1120",4405743820823,9812922295831,"Report a Downed Utility Wire"
"1121",4405750379543,26925657278359,"Info on Portland Aerial Tram"
"1122",4405743813399,4403569040535,"Info on PBOT Dispatch (Transportation Maintenance Operations/Dispatch BOM)"
"1123",4405750378519,26927619658135,"Apply for an Over-Dimensional Permit"
"1124",4405750377239,26929248469783,"Info on City Transportation Engineering & Technical Services"
"1125",4405743807767,26925777069719,"Info on PBOT/Transportation Administration/Director - City of Portland"
"1126",4405750375063,4403569097879,"Info on City Inventory of Streets, Alleys, and Trails"
"1127",4405743792663,26927447203223,"Apply for a Block Party Permit"
"1128",4405750369175,26927427504535,"Info on City Surveying Office - Benchmarks/ Elevations"
"1129",4405750368023,26929382029591,"Info on Sunderland Yard Recycling Facility (Leaf Compost/Mulch)"
"1130",4405743786263,26927491249175,"Info on Portland Streetcar"
"1131",4405743782679,26927573159703,"Info on City Signal Repair Shop"
"1132",4405743776279,26925657278359,"Info on Sidewalk Use Ordinance/Management Plan"
"1133",4405743773463,26929267476503,"Apply for a Sidewalk Vending Cart Permit"
"1134",4405750356375,26927447203223,"New Sidewalks"
"1135",4405743771287,26927447203223,"City Light Rail Planning"
"1136",4405750348823,26927593937815,"Info on Parking Enforcement"
"1137",4405743759639,26929382029591,"Info on Transportation Vehicle Equipment Manager"
"1138",4405750345623,26927395691799,"City Maintenance Shops - Contact List"
"1139",4405750335383,27003122864663,"Street Naming Process"
"1140",4405750334103,26927365392407,"Info on Local Improvement Districts (LID)"
"1141",4405743748759,11578492705943,"Bike Registration Theft Prevention, and Reporting"
"1142",4405750329751,27119374205335,"Info on Business Energy Solutions"
"1143",4405743741079,11793883286551,"Info on Annexation Into City"
"1144",4405750322967,4403569094167,"Info on Environmental Planning and River Plans"
"1145",4405750318743,27119374205335,"Info on Green Building Programs"
"1146",4405743733399,17861350599191,"Info on Bureau of Labor & Industries (BOLI)"
"1147",4405750315415,14495217231511,"Info on BES Pollution Prevention Services"
"1148",4405743731095,10639651566615,"Info on BES Engineering Services"
"1149",4405750314391,14450089400855,"Info on BES Administration (Environmental Services)"
"1150",4405750313367,14449965720087,"Info on Watershed Restoration and Revegetation Program"
"1151",4405750312215,14450128944663,"Info on Sewer & Stormwater Customer Services"
"1152",4405743729047,14449965720087,"Info on Sewer Backflow Valve Reimbursement Program"
"1153",4405750311191,14450128944663,"Info on Clean River Rewards"
"1154",4405743727639,14450434473879,"Info on Portland Brownfield Program"
"1155",4405750310167,14450434473879,"Info on Portland's Watersheds"
"1156",4405750309143,14495217231511,"Info on Water Pollution Control Lab"
"1157",4405743725591,14449965720087,"Info on Naturescaping"
"1158",4405743724055,10639651566615,"Info on Stormwater Management Programs/Technical Assistance - Contact List"
"1159",4405743722647,26964131760663,"Info on Sewer Construction Projects"
"1160",4405750307991,10639651566615,"Info on BES Materials Testing Lab"
"1161",4405750306967,4403568415895,"Info on BES Director’s Office"
"1162",4405750305943,26964131760663,"Info on BES Development Division Hotline (Sewer Connections/Disconnections)"
"1163",4405750304791,14449969094167,"Info on Wastewater Treatment Plant"
"1164",4405743716119,14449965720087,"Info on BES Green Infrastructure Projects and Programs"
"1165",4405743714455,10639651566615,"Info on Portland's Mandatory Sewer Connection Program (RETIRED) and Financial Assistance"
"1166",4405743713175,14449965720087,"Info on BES Environmental Education "
"1167",4405750302615,26964131760663,"Info on Combined Sewer Overflow Program (CSOs)"
"1168",4405750301335,14495217231511,"Info on Industrial Pretreatment and Wastewater Discharge Permits Program"
"1169",4405743707927,14495217231511,"Report Spill or Pollution (Complaint Hotline) - Portland"
"1170",4405743702935,27065650900887,"911 - Bureau of Emergency Communications (BOEC)"
"1171",4405750295703,27007967069975,"Measure 37 and 49 Information"
"1172",4405750293655,10638182053655,"Contacts for Land Use Services"
"1173",4405750292631,27003029622551,"Certificate of Occupancy"
"1174",4405743699479,27004939219095,"BDS Director’s Office - Contact List"
"1175",4405743695511,10638365607959,"Erosion Control Hotline"
"1176",4405743694103,27003015367575,"Site Development (BDS/PP&D)"
"1177",4405743692439,27003015367575,"Septic Site Evaluation - Onsite Wastewater Disposal Systems"
"1178",4405743689623,4403569090839,"PP&D Code and Specification Manuals (formerly BDS)"
"1179",4405750286103,4403569079575,"Accessory Short-Term Rentals"
"1180",4405750280855,27003015367575,"Plans Reviewers/Building Code Questions"
"1181",4405750277015,10638641309847,"Facilities Permits Program"
"1182",4405743673623,27003015367575,"Flood Plain Maps"
"1183",4405743672471,27008712427287,"Apply for an Adult Care Home Inspection Permit"
"1184",4405750274455,27008760333975,"Portland Permitting & Development (PP&D) Customer Service (formerly BDS)"
"1185",4405743662615,27004939219095,"Info on Building Code Appeals"
"1186",4405743655575,4403568415127,"Multnomah County Chair: Jessica Vega Pederson"
"1187",4405743652119,17971156069527,"Info on State Attorney Generals Office/Oregon Department of Justice (DOJ)"
"1188",4405743650455,4403568414615,"Info on 211 Info (211info)"
"1189",23373336922775,13087329420567,"CSR Protocol: Call Escalation"
"1190",22745976954135,13087310179223,"Submitting SAP Requests"
"1191",19434830290327,26954343228567,"Guidelines for Tree Hazards"
"1192",16222439047831,4403568426775,"Kmart Fire Asbestos Response - DEQ - July 28, 2023 Update"
"1193",15920288843799,17861234474647,"State Rent Increase Caps (Senate Bill 611)"
"1194",14118018108567,11578470586775,"Police and Fire Patches, Coins and Other Collectibles"
"1195",12476797101335,27065650900887,"Alarms - Non-Emergency Call Types"
"1196",12421399644823,15200638502807,"Info on Multnomah County Penalty Waivers (Preschool for All Tax)"
"1197",11337798016407,4403569040919,"List of City Accounting Bureau Contacts"
"1198",11275893696279,26927499795351,"CSZ  PBOT Vision Zero Yard Signs"
"1199",11251970541207,27008529532183,"Noise Office Jurisdiction/Authority"
"1200",11077351522839,4403576231063,"Request an Order of Assistance or Writ of Assistance / Property Retrieval"
"1201",10897085054871,4403568428183,"Info on Paid Leave Oregon"
"1202",10726712047639,26927619658135,"Apply for a Temporary Street Use Permit (TSUP)"
"1203",10659212014103,15490062083223,"Info on Behavioral Health Resource Center"
"1204",10614132014231,4403576714007,"Info on City Water Lead Testing"
"1205",10549825810967,9937020154903,"Phone Workflow (Call Logging)"
"1206",10326162048279,17893249678999,"Sign up for Health Insurance (Healthcare.gov)"
"1207",10250465296535,15640970462615,"Look up County Staff/Employee Directory"
"1208",10073569101463,4403569060119,"Police Child Abuse Team (CAT)"
"1209",10012516388759,4403568447383,"Regional Disaster Preparedness Organization (RDPO)"
"1210",9604885323543,26927447203223,"Apply for a Community Event Permit - PBOT"
"1211",9221906720663,9221115762199,"Request a Safe Blocks Training, Security Assessment, or Help with Community Building Ideas"
"1212",9150238532503,27146905539863,"Info on Japanese Garden"
"1213",8931053007127,15489881075351,"Info on Multnomah County Transit Service and Shuttles"
"1214",8849872184087,9934296161943,"Info on Disability Awareness Resource Team (Project DART)"
"1215",8534107123735,9837856083223,"Info on Friendly House Inc."
"1216",8455997037847,9812921016983,"Info on Better Business Bureau of Alaska, Oregon, and Western Washington (BBB)"
"1217",7903537695383,4403576258455,"Info on Oregon Board of Medical Examiners"
"1218",7901161190295,17889206017431,"Submit a Complaint to the Oregon Public Utility Commission"
"1219",7810358613015,27126077885463,"Info on Public Environment Management Office (PEMO)"
"1220",7633410015895,11793883286551,"Info on City of Portland Comprehensive Planning - BPS"
"1221",7610012227095,17864460521495,"Info on Raccoons"
"1222",7476687948439,9934615921047,"Info on Downtown Weather Beacon"
"1223",7403082467735,26927491249175,"Info on Streetcar Track Access Permits"
"1224",7013402585367,9813091555863,"Info on Black Parent Initiative"
"1225",7011160379927,15192330325655,"Contact Emergency Animal Services (Multnomah County)"
"1226",6982001973143,17971027154711,"Report a Bias/Hate Incident (State of Oregon)"
"1227",6934225829015,27003029622551,"Field Issuance Remodel (FIR) Program"
"1228",6851277258135,10639182199191,"List of Info on All Oregon Cities"
"1229",6653714701591,4403569093783,"File an Auto Liability Claim with City Risk Management"
"1230",6523306049815,8034898844439,"Contact List for 24 Hour Crisis Hotlines"
"1231",6454152522135,4403576238615,"Info on the David Campbell Firefighter's Memorial"
"1232",6280056363159,27008359326871,"Cannabis Emergency Relief Fund"
"1233",6223706612503,4403569065111,"Info on Environmental Systems - PBOT Maintenance"
"1234",6067484778775,26954309767959,"Report a Tree Code Violation"
"1235",6049575927959,26927548155927,"Apply for a Public Parking Carpool Permit"
"1236",5996838396695,17861350599191,"Info on Protective Sick Time Law"
"1237",5826448087831,11793828179223,"Info on Shelter to Housing Continuum"
"1238",5703127757591,27008712427287,"Accessory Dwelling Unit (ADU) Permits"
"1239",5700843247511,4403569090839,"PP&D Metro Reports (formerly BDS)"
"1240",5600366886551,4403576233623,"Request Public Records - Multnomah County"
"1241",5326451916183,26927593937815,"Info on Vehicle Inspection Team (VIT)"
"1242",4916605834135,4403576713623,"Report a Campsite or Cleanup Request on Public Property (IRP)"
"1243",4758601912855,26952282189079,"Info on Pay to Park at Portland Parks' Parking Lots (Washington Park, Pittock, Willamette Park, etc.)"
"1244",4405744588183,15191293135895,"Info on County Medical Examiner’s Office"
"1245",4405744563607,4403576257303,"Info on Secretary of State - Corporation Division"
"1246",4405744517015,11498201487767,"Portland Police Bureau Neighborhood Response Teams (NRT)"
"1247",4405750728343,11578492705943,"Pamphlets (Leaflets) on Vehicles"
"1248",4405750717719,12727789632151,"Photo Radar/Red Light Camera Program"
"1249",4405744496023,4403569090455,"File a Police Report - Portland"
"1250",4405744310807,10761927324823,"City Copy Machines"
"1251",4405744279319,4403576706967,"City Security"
"1252",4405744272407,4403569063959,"Verify Employment of a Current or Former City Employee"
"1253",4405744247447,23064776969367,"File a Food Delivery Fee Complaint"
"1254",4405744237719,4403569040535,"Info on PDX311 Program (City/County Information and Referral)"
"1255",4405744236311,4403576246551,"ADA Contacts - City (Complaints and Accommodation Requests)"
"1256",4405744230679,27118775835287,"Info on Affordable Connectivity Program"
"1257",4405750575511,27008359326871,"City Liquor License Notification Program"
"1258",4405744195479,26961234755223,"Info on Central Northeast Neighbors (CNN)"
"1259",4405750570135,26961273865111,"Info on City of Portland Advisory Bodies"
"1260",4405744191767,4403576245655,"Info on Department of Motor Vehicles Services (DMV)"
"1261",4405744066199,4403576690455,"Info on Multnomah County Communicable Disease Services"
"1262",4405750497943,8035220542359,"Info on East County Courthouse"
"1263",4405750485015,27067915171351,"PF&R Safety Learning Center and Fire Museum"
"1264",4405744033687,4403576237719,"Apply for a Restraining Order"
"1265",4405744027927,17970370560791,"Info on Juvenile Unit (District Attorney)"
"1266",4405743999255,15200623909783,"Apply for a Marriage License - Multnomah County"
"1267",4405743977239,15172640214551,"Multnomah County Developmental Disabilities Program (Intake and Eligibility)"
"1268",4405743960471,15288281829655,"Info on Multnomah County Veterans’ Services"
"1269",4405743944599,15288276156055,"Info on East Aging, Disability & Veterans Services Office"
